연번,지방청,경찰서,관서명,구분,전화번호,주소
1298,전북청,김제,백산,파출소,063-542-8112,전라북도 김제시 백산면 백산로 52-1
1299,전북청,김제,용지,파출소,063-542-1112,전라북도 김제시 용지면 용지로 447
1300,전북청,김제,공덕,파출소,063-542-6112,전라북도 김제시 공덕면 유강로 221
1301,전북청,김제,백구,파출소,063-542-2112,전라북도 김제시 번영로 2503
1302,전북청,김제,금산,파출소,063-543-5112,전라북도 김제시 금산면 원평로 85
1303,전북청,김제,금구,파출소,063-546-5112,전라북도 김제시 금구면 봉두로 77
1304,전북청,김제,봉남,파출소,063-543-8112,전라북도 김제시 금산면 봉남로 415
1305,전북청,김제,만경,파출소,063-542-5112,전라북도 김제시 만경읍 두내산로 53
1306,전북청,김제,진봉,파출소,063-543-4112,전라북도 김제시 성덕면 지평선로 1748
1307,전북청,김제,죽산,파출소,063-546-2112,전라북도 김제시 죽산면 죽산로 119-7
1308,전북청,완주,소양,파출소,063-244-0112,전라북도 완주군 소양면 소양로 228
1309,전북청,완주,상관,파출소,063-219-1619,전라북도 완주군 상관면 신리로 83
1310,전북청,완주,이서,파출소,063-222-9112,전라북도 완주군 이서면 이서로 51
1311,전북청,완주,고산,파출소,063-263-4112,전라북도 완주군 고산면 고산로 93
1312,전북청,완주,경천,파출소,063-262-0112,전라북도 완주군 경천면 대둔산로 251
1313,전북청,완주,화산,파출소,063-263-5112,전라북도 완주군 화산면 화산로 860
1314,전북청,완주,운주,파출소,063-263-7112,전라북도 완주군 운주면 운주로 120
1315,전북청,완주,구이,파출소,063-221-9112,전라북도 완주군 구이면 상하학길 5번지
1316,전북청,완주,둔산,파출소,063-261-0112,전라북도 완주군 봉동읍 둔산3로 94
1317,전북청,완주,봉동,파출소,063-261-2112,전라북도 완주군 봉동읍 봉동동서로 145 봉동파출소
1318,전북청,완주,용진,파출소,063-244-7112,전라북도 완주군 용진면 완주로 198
1319,전북청,완주,삼례,파출소,063-291-0112,전라북도 완주군 삼례읍 삼례역로 29
1320,전북청,고창,모양,지구대,063-564-2430,전라북도 고창군 고창읍 남구1길 14 모양지구대
1321,전북청,고창,대산,파출소,063-562-8112,전라북도 고창군 대산면 고산성로 4번지 대산파출소
1322,전북청,고창,공음,파출소,063-562-7112,전라북도 고창군 공음면 칠암리 39-1 공음파출소
1323,전북청,고창,성송,파출소,063-563-1112,전라북도 고창군 성송면 대성로 777 성송파출소
1324,전북청,고창,아산,파출소,063-562-5112,전라북도 고창군 아산면 녹두로 796 아산파출소
1325,전북청,고창,해리,파출소,063-563-6112,전라북도 고창군 해리면 해리중앙로 49 해리파출소
1326,전북청,고창,무장,파출소,063-562-9112,전라북도 고창군 무장읍성길 55 무장파출소
1327,전북청,고창,흥덕,파출소,063-562-6112,전라북도 고창군 흥덕면 선운대로 3759 흥덕파출소
1328,전북청,고창,부안,파출소,063-562-2112,전라북도 고창군 부안면 복분자로 873 부안파출소
1329,전북청,부안,서림,지구대,063-584-2271,전라북도 부안군 부안읍 석정로 154 서림지구대
1330,전북청,부안,진서,파출소,063-582-7112,전라북도 부안군 진서면 곰소8길 14 진서파출소
1331,전북청,부안,보안,파출소,063-582-3112,전라북도 부안군 보안면 부안로 1154 보안파출소
1332,전북청,부안,줄포,파출소,063-582-0112,전라북도 부안군 줄포면 줄포1길 4 줄포파출소
1333,전북청,부안,위도,파출소,063-583-3912,전라북도 부안군 위도면 위도로 247 위도파출소
1334,전북청,부안,격포,파출소,063-582-8712,전라북도 부안군 변산면 격포로 180 격포파출소
1335,전북청,부안,하서,파출소,063-582-4112,전라북도 부안군 상서면 하서길 52 하서파출소
1336,전북청,부안,계화,파출소,063-584-0112,전라북도 부안군 동진면 간재로 399 계화파출소
1337,전북청,부안,상서,파출소,063-582-5112,전라북도 부안군 상서면 부안로 1991 상서파출소
1338,전북청,부안,주산,파출소,063-582-6112,전라북도 부안군 보안면 선돌로 325 주산파출소
1339,전북청,임실,오수,지구대,063-640-0611,전라북도 임실군 삼계면 충효로 2095-7
1340,전북청,임실,운수,파출소,063-644-6112,전라북도 임실군 임실읍 봉황로 212
1341,전북청,임실,강진,파출소,063-644-9112,전라북도 임실군 운암면 강운로 143
1342,전북청,임실,하운암,파출소,063-643-3901,전라북도 임실군 운암면 강운로 1018
1343,전북청,임실,관촌,파출소,063-643-0011,전라북도 임실군 관촌면 사선로 35
1344,전북청,임실,신평,파출소,063-643-7112,전라북도 임실군 신평면 가덕로 665
1345,전북청,순창,팔덕,파출소,063-652-5112,"전라북도 순창군 팔덕면 강천로 334, 팔덕파출소"
1346,전북청,순창,쌍치,파출소,063-652-2112,"전라북도 순창군 쌍치면 쌍계로 25번지, 쌍치파출소"
1347,전북청,순창,복흥,파출소,063-652-8112,전라북도 순창군 복흥면 추령로 1147 복흥파출소
1348,전북청,순창,구림,파출소,063-652-9112,"전라북도 순창군 구림면 구림로 469, 구림파출소"
1349,전북청,순창,적성,파출소,063-652-3112,"전라북도 순창군 적성면 적성로 143, 적성파출소 "
1350,전북청,순창,남계,파출소,063-653-2304,"전라북도 순창군 순창읍 남계로 30, 남계파출소"
1351,전북청,순창,순화,파출소,063-652-0112,"전라북도 순창군 순창읍 장류로 338, 순화파출소 "
1352,전북청,순창,동계,파출소,063-652-4112,"전라북도 순창군 동계면 충효로 347, 동계파출소 "
1353,전북청,진안,동향안천,파출소,063-430-0615,전라북도 진안군 동향면 양지길 35 (동향안천파출소)
1354,전북청,진안,마령,파출소,063-430-0616,전라북도 진안군 마령면 임진로 2100(마령파출소)
1355,전북청,진안,백운,파출소,063-430-0617,전라북도 진안군 백운면 임진로 1338(백운파출소)
1356,전북청,진안,성수,파출소,063-430-0618,전라북도 진안군 성수면 관진로 771 (성수파출소)
1357,전북청,진안,부귀,파출소,063-430-0612,전라북도 진안군 부귀면 부귀로 335 (부귀파출소)
1358,전북청,진안,주천용담,파출소,063-430-0614,전라북도 진안군 주천면 동상주천로 2201 (주천용담파출소)
1359,전북청,진안,마이,파출소,063-430-0611,전라북도 진안군 진안읍 진무로 1018(마이파출소)
1360,전북청,진안,정천상전,파출소,063-430-0613,전라북도 진안군 정천면 봉학로 105(정천상전파출소)
1361,전북청,장수,장수,파출소,063-352-5112,전라북도 장수군 장수읍 장천로 228 
1362,전북청,장수,번암,파출소,063-353-0112,전라북도 장수군 번암면 장수로 474
1363,전북청,장수,산서,파출소,063-351-4112,전라북도 장수군 산서면 비행로 20
1364,전북청,장수,장계,파출소,063-352-0112,전라북도 장수군 장계면 한들로 97
1365,전북청,장수,천천,파출소,063-352-0612,전라북도 장수군 천천면 천천로 67 
1366,전북청,장수,계북,파출소,063-352-1112,전라북도 장수군 계북면 장무로 953
1367,전북청,무주,주계,파출소,063-320-1311,전라북도 무주군 무주읍 적천로 367 전라북도 무주군 무주읍 읍내리 126-12
1368,전북청,무주,설천,파출소,063-320-1313,전라북도 무주군 설천면 무설로 1549 
1369,전북청,무주,구천,파출소,063-320-1314,전라북도 무주군 설천면 구천동1로 160
1370,전북청,무주,안성,파출소,063-320-1312,전라북도 무주군 안성면 안성로 274
1371,전북청,무주,적상,파출소,063-320-1316,전라북도 무주군 적상면 적상산로 37 적상파출소
1372,전북청,무주,무풍,파출소,063-320-1315,전라북도 무주군 무풍면 현내로 203
1373,전북청,무주,부남,파출소,063-320-1317,전라북도 무주군 부남면 부남로 856
1374,전남청,목포,하당,지구대,061-281-1613,전라남도 목포시 하당로 62
1375,전남청,목포,흑산,파출소,061-275-9112,전라남도 신안군 흑산면 예리1길 80-4
1376,전남청,목포,하의,파출소,061-275-4112,전라남도 신안군 하의면 곰실길 19
1377,전남청,목포,안좌,파출소,061-262-9112,전라남도 신안군 안좌면 읍동리 1110-1
1378,전남청,목포,팔금,파출소,061-271-1112,전라남도 신안군 팔금면 읍리 347-1
1379,전남청,목포,지도,파출소,061-275-0112,전라남도 신안군 지도읍 읍내길 83
1380,전남청,목포,임자,파출소,061-275-3112,전라남도 신안군 임자면 진리길 1
1381,전남청,목포,자은,파출소,061-271-8112,전라남도 신안군 자은면 구영2길 71 
1382,전남청,목포,암태,파출소,061-271-1612,전라남도 신안군 암태면 중부로 1827-2
1383,전남청,목포,비금,파출소,061-275-5112,전라남도 신안군 비금면 읍동길 39
1384,전남청,목포,도초,파출소,061-275-2112,전라남도 신안군 도초면 서남문로1523
1385,전남청,목포,장산,파출소,061-271-2612,전라남도 신안군 장산면 장산로 347
1386,전남청,목포,가거,파출소,061-246-5900,전라남도 신안군 흑산면 가거도길 38-1
1387,전남청,목포,압해,파출소,061-271-0612,전라남도 신안군 압해읍 압해로 864
1388,전남청,목포,증도,파출소,061-271-7612,전라남도 신안군 증도면 문준경길208
1389,전남청,목포,신의,파출소,061-271-6512,전라남도 신안군 신의면 상동길 31 
1390,전남청,목포,역전,파출소,061-244-1475,전라남도 목포시 영산로 98
1391,전남청,목포,중앙,파출소,061-244-1292,전라남도 목포시 영산로121번길 61
1392,전남청,목포,연동,파출소,061-276-1697,전라남도 목포시 영산로 259
1393,전남청,목포,삼학,파출소,061-244-1142,전라남도 목포시 삼학로 151
1394,전남청,목포,산정,파출소,061-273-3474,전라남도 목포시 마파지로 90
1395,전남청,목포,죽교,파출소,061-244-1365,전라남도 목포시 북항로 117
1396,전남청,목포,용당,파출소,061-276-1072,전라남도 목포시 양을로 239 
1397,전남청,목포,상동,파출소,061-276-0112,전라남도 목포시 영산로 495-2
1398,전남청,목포,이로,파출소,061-272-0112,전라남도 목포시 하당로 252
1399,전남청,목포,부주,파출소,061-284-9112,전라남도 목포시 옥암동 1249-1
1400,전남청,여수,쌍봉,지구대,061-685-0112,전라남도 여수시 흥국로 19
1401,전남청,여수,소라,파출소,061-683-9212,전라남도 여수시 소라면 덕양로 452
1402,전남청,여수,삼일,파출소,061-691-0112,전라남도 여수시 중흥4로 20-10
1403,전남청,여수,돌산,파출소,061-644-0112,전라남도 여수시 돌산읍 돌산로 1258-3
1404,전남청,여수,화양,파출소,061-682-6112,전라남도 여수시 화양면 나진길 14-12
1405,전남청,여수,율촌,파출소,061-682-7112,전라남도 여수시 율촌면 율촌로 103
1406,전남청,여수,만흥,파출소,061-654-7112,전라남도 여수시 망양로 221
1407,전남청,여수,화정,파출소,061-685-3112,전라남도 여수시 화정면 백야2길 9 
1408,전남청,여수,남면,파출소,061-665-5112,전라남도 여수시 남면 금오로 870
1409,전남청,여수,삼산,파출소,061-665-0112,전라남도 여수시 삼산면 거문길 26-8
1410,전남청,여수,중앙,파출소,061-663-0112,전라남도 여수시 수정2길 14
1411,전남청,여수,동문,파출소,061-663-8112,전라남도 여수시 이순신광장로 200-1
1412,전남청,여수,봉산,파출소,061-642-6112,전라남도 여수시 어항로 43
1413,전남청,여수,남산,파출소,061-664-0112,전라남도 여수시 남산북10길 2
1414,전남청,여수,여문,파출소,061-651-1134,전라남도 여수시 여서동5길 21
1415,전남청,여수,미평,파출소,061-653-1112,전라남도 여수시 좌수영로 431
1416,전남청,여수,광무,파출소,061-643-4112,전라남도 여수시 좌수영로 150
1417,전남청,여수,신기,파출소,061-684-0112,전라남도 여수시 새터로 31
1418,전남청,순천,금당,지구대,061-724-6112,전라남도 순천시 기적의도서관2길 3
1419,전남청,순천,왕조,지구대,061-744-4448,전라남도 순천시 왕지2길 10-8 
1420,전남청,순천,남문,파출소,061-744-2306,전라남도 순천시 중앙로 2
1421,전남청,순천,북문,파출소,061-752-9371,전라남도 순천시 중앙로 214
1422,전남청,순천,별량,파출소,061-742-7112,전라남도 순천시 별량면 반곡길 2
1423,전남청,순천,낙안,파출소,061-754-3112,전라남도 순천시 낙안면 조정래길 776
1424,전남청,순천,황전,파출소,061-754-0112,전라남도 순천시 황전면 괴목길 97
1425,전남청,순천,송광,파출소,061-753-2112,전라남도 순천시 송광면 쌍향수길 1332 
1426,전남청,순천,주암,파출소,061-754-2112,전라남도 순천시 주암면 동주로 2046
1427,전남청,순천,승주,파출소,061-754-5112,전라남도 순천시 승주읍 승주로 723-3
1428,전남청,순천,해룡,파출소,061-724-0112,전라남도 순천시 해룡면 월전길 43
1429,전남청,순천,연향,파출소,061-722-6112,전라남도 순천시 연향번영길 58
1430,전남청,순천,역전,파출소,061-744-7114,전라남도 순천시 팔마로 117
1431,전남청,순천,남도,파출소,061-752-1729,전라남도 순천시 지현길 21
1432,전남청,순천,서면,파출소,061-755-6112,전라남도 순천시 서면 동산길 16
1433,전남청,순천,삼산,파출소,061-755-0990,전라남도 순천시 중앙로 298
